baseline_DaL,baseline_llm_pilot,baseline_lr,baseline_nn,baseline_rf_light,baseline_ridge,dcpl_gate_lr,dcpl_gate_nn,dcpl_gate_rf,dcpl_gate_ridge
151.42419570732224,107.96781045732016,142.5471355112394,110.01129660558156,85.34950661486872,142.5464829572713,85.67124058085686,83.08719209037945,86.01014112760022,85.67123163363141
155.40175796604214,107.32444114829462,140.45279616214873,110.27732792487583,85.4771700054623,140.45218418545414,86.28108301833527,83.89519167067364,86.0470571561072,86.28108600075053
153.48344070420944,108.30501522244391,141.5410200801798,116.10562284926552,86.61770318298105,141.54037900558924,86.4300085818212,89.61637322628967,86.5667498978276,86.42999382225331
144.52287855004283,109.6569882779681,142.78933202751554,111.07064035651356,85.5990728475509,142.78868319747485,85.94712311794217,83.63067536541966,85.77387943848902,85.94707467421996
147.71361341728922,105.9790933464997,140.43818348048157,105.17134319170788,84.28807320568052,140.4375112700464,84.51257418986783,82.92105375484876,83.93572065322279,84.51257209450704
149.19532948371122,109.15498738382522,142.63496464750557,112.88124539304472,85.33451638986095,142.6343032701718,85.51326055346735,87.79584392692277,86.02968829456975,85.51326046489329
138.88449978968285,109.40899690650328,143.4950225819791,110.21748785645622,86.99510785977488,143.49437572378795,87.92183375800542,86.16332512867491,87.42533627264,87.921793598643
156.67220552512552,109.42918657529027,142.29028506469444,113.37291532772564,84.71598104202585,142.28963341549886,85.82078511994244,84.23544641880717,85.3623802958699,85.82078197754412
145.09672142409525,107.23316994881613,140.35931265662708,112.5544531510892,83.96814516012263,140.35868102586468,85.69380263132057,85.38596922158405,86.16400022090087,85.69377849586925
142.99315091622736,107.21629408761773,139.8471181491236,110.64371727740198,85.51313047300559,139.84645224416556,85.79891037941847,82.4560230328856,84.7311647569472,85.79890950606443
150.91348437960346,105.81810298644882,140.22610322361277,108.72749708096822,82.98711122640341,140.2254549468626,83.47010944124706,81.35868741282442,84.64063028136583,83.47010950816502
161.34256933508965,108.93656366475471,141.54682417985083,111.05796242777504,86.50236184083094,141.54619012101733,86.39953977991236,86.28711202713838,86.00526458858359,86.39956886773368
171.20839915357996,105.40971437685216,140.3857919435506,110.92098158230172,85.45963700183617,140.38514798380132,85.42225301244201,84.21461260300443,85.899055603943,85.42225089927894
165.59251027375515,108.70369793159112,143.22920296795732,110.90221105996494,85.67820228498032,143.22855792277866,87.10109291132596,85.69366252288582,87.39037682709348,87.10108795493976
157.08746333189734,108.57206974221378,141.35408269951873,111.2829712534465,83.9152149452666,141.35343852100235,85.32878729634832,82.35406547883419,84.55812844361259,85.32873944853276
156.20286824842717,109.52984606112696,142.43543891058576,112.1858369697159,86.8671459972418,142.43482974819582,87.73335089020078,87.17330519742502,86.93338791470549,87.73335088439708
155.15690092585683,106.72076278826653,140.25821063400713,110.18501904672164,83.99531354875514,140.25753383031645,84.85843649291004,83.43317402972919,84.10079756503308,84.85843830477542
139.34623237117054,108.78974111616596,141.76888557913531,110.631611620593,86.56404056426395,141.76823663829146,86.72394444813756,83.0973397584261,86.78825819117431,86.72394495170396
141.49137068022716,108.03420816056098,142.28014878965004,112.14048738226276,84.96503573403851,142.27949537277513,85.11514389840482,83.28311043724626,85.59187798480919,85.11516510786744
173.935340003562,108.29089680899848,140.85198142630082,109.9630172892084,85.06181036287816,140.85131809670935,85.17104956137084,83.62443355287394,85.4697148140901,85.1710507002677
159.37190962261317,107.99274880645775,141.6965846113362,108.84303900969056,84.93634245445092,141.69593493998505,85.70130873119747,84.22366140273141,84.83967759253554,85.7013153589348
165.63356407293404,108.5468312438844,140.3124961611552,106.65446459034864,85.11742095164303,140.3118262168784,85.33272970824721,83.49967701647822,85.41127133110167,85.3327212482183
148.04094179853652,109.13784303741082,142.7391163584887,115.78698119189664,87.52920093158127,142.7384604407759,86.91202343539452,86.48284902453129,87.4206257338722,86.91202736077776
154.96234943764424,107.73709239374796,140.41900686118078,108.46343032129448,85.38807357844148,140.4183581515128,85.67280575241547,84.56312940911023,86.60864588412839,85.67282638632871
185.5831027190386,109.63644586973577,141.4174567840218,112.09631640585552,85.44454687442462,141.41681414240932,86.25386579364965,83.65619647476606,86.20505200229032,86.2538556281031
136.17989986913105,107.90709782916564,142.1355061415042,115.11983315027013,85.45640320081844,142.13483481748503,85.53717418250572,86.34180382628954,85.41948946371812,85.53716559406561
168.41414534307495,105.72057469500058,139.0951622726544,106.47385890234636,84.53858887155039,139.09450710851038,84.83140496524305,84.71327435259936,85.30318614110564,84.83140480535768
144.2408344423864,111.25760955042628,144.46750690899594,120.68868499838489,87.16731273556398,144.4669143457809,87.60930437417957,88.50430240443931,88.38200089901942,87.60931816617773
151.78532758110865,105.42797199810622,140.30583764120956,108.8140509340442,83.4954909791389,140.3051623688519,83.82925262274641,81.8693310856006,85.11134066590571,83.82923046464688
156.3949566338314,106.42367754311144,139.54279576076382,108.12428548348076,84.13766464476659,139.54219757649233,84.79875658810269,85.2260016356343,85.60500767523791,84.79876330454621
