baseline_DaL,baseline_llm_pilot,baseline_lr,baseline_nn,baseline_rf_light,baseline_ridge,dcpl_gate_lr,dcpl_gate_nn,dcpl_gate_rf,dcpl_gate_ridge
749.1323366350601,323.36182587680406,690.5461657094847,582.3486553377396,236.62578303119383,690.4348146891269,456.19776255205994,333.81937870738733,280.95127164083755,456.1976647433688
730.9320136488736,352.3035211908096,673.6358095488469,280.90385008314405,246.2831008372328,673.5222139103072,470.7536442361099,224.3462211612039,301.45000849973496,470.7534675030298
479.7907590807504,333.8551810482113,723.5462109713899,287.2658259597931,247.1496395138495,723.4238648244036,428.15737341437136,223.4584358365916,320.8057718627948,428.1613328467766
1223.0521947805269,326.1254042329271,642.7496334706871,292.05875453024277,249.91375631596085,642.6402515110882,539.6395490154981,306.3155320420018,289.2692219255192,539.6333442707164
462.5887625262539,350.35666784229653,693.2597349223576,247.88139379367223,251.19031549825604,693.1476745023133,469.0207634511894,261.93884517802053,307.91363289953307,469.0189648057439
1754.231299322264,385.1953511216391,671.8051911241777,275.0031729786354,251.2354580525371,671.6940236036795,451.3896730258956,277.5671565096314,310.43635881296706,451.3874550285386
910.8373214533888,353.56173302066594,784.5476339426625,299.90583258575276,262.14067798984695,784.4184952469628,512.9505587327617,353.7602534468567,300.0080559882943,512.9507265322655
963.2141582996444,350.61090781124255,743.7690393858162,258.8241106335341,243.4626284860209,743.6490997743738,486.88676854758216,286.0976934976365,293.0915688849853,486.8855721042544
599.367267688079,374.9230080492029,720.9699834904403,257.7471764622715,234.58577239684453,720.8539700134479,466.4659809107287,302.01472582416943,280.27961588387836,466.46622051978096
638.5852015205173,405.0136208946163,765.6097208842658,356.9411680188473,267.74832916530266,765.4870742571278,465.9237855548296,294.37999297003563,321.2410102765558,465.9337554634929
1423.2246166770387,365.0525432221912,688.5225723356167,281.7005600529621,263.92526928843733,688.4109876551111,504.8493344409952,279.78911624113346,320.9126697932429,504.8506374629104
1779.091642796556,366.95156418715624,661.8768066814811,282.9510472943086,245.78455314855967,661.7691216029204,423.4382044337666,268.5344029473933,287.70076846246286,423.43936003693585
1811.233819098495,323.988674861968,698.4650103753153,214.9092173292227,234.42077047974527,698.3488889736673,466.9873059112513,465.4849906732268,294.6719883018492,466.98718463338935
663.6409930301409,328.1998306977666,704.1127605128053,289.19764497899257,250.83052852756103,704.0007587130822,480.3723878291818,280.34217144485666,275.509819470671,480.3725866248354
1339.5682930198768,369.9611766461888,682.3555286781202,492.31748849952135,256.2992906471322,682.2407538400047,417.9545873775801,341.93134023784097,295.7756958814624,418.0154447631697
1189.5744329351903,317.42006727597715,685.6145627940034,257.9780757849393,247.45570624945185,685.5085359205677,481.09754901801,379.466774578236,321.213513384374,481.0948303338001
649.3748215476984,361.2098538099205,741.3666570954847,289.3081836878232,248.75796469276065,741.2473443466891,523.065959487798,280.80446155298773,300.535979541771,523.0569140302476
1589.2909394514734,335.2862099115485,747.9932924716352,284.501896492347,247.12957049139587,747.8728967152686,482.1827429180454,294.7319451152026,285.5330175045439,482.182467272316
661.8150854030808,309.7330291910105,660.2695105494524,280.8044192314724,232.07426394273628,660.1612987996773,469.43654195851536,432.8366650979777,265.1515894979034,469.4372212812457
1514.9630847556,352.97331278640877,715.1319658650774,266.1323694460159,248.73471739561205,715.0183101797464,449.57092903027245,396.3295003757251,301.11049373731186,449.571387841467
1558.471169605206,343.4243868640896,715.2860302287565,275.2370638169924,255.0296421674079,715.1716151071929,419.5905520478339,316.682449880894,303.90596933577035,419.5974587488378
1599.0735583041617,368.1955047476268,735.63579442757,237.9721301743091,252.8703304807528,735.5124663814883,467.50180292758745,227.7509799828196,323.0349577078738,467.5063286920743
1503.9763527638895,383.3291545010354,714.8363442228385,532.5771050429337,248.91106335708724,714.7163348084653,476.3263858978348,360.71292409602125,281.3577279863729,476.3272864392317
1798.127196665061,361.57376248701905,671.1334237678749,283.1119215897866,260.0621933148934,671.0202144543566,490.78281934404595,363.40589503322207,321.6423289868427,490.78198947105943
767.1729891292356,373.3184589714336,681.6893982471667,246.8499986152657,253.9721471355812,681.57636324894,506.8381859599411,263.38401953260365,313.5295657172465,506.83785480296893
1548.3283106668407,332.3260027125187,731.7011585869894,248.6476414906037,249.6386035099025,731.5845323194517,439.7013639811152,336.02099018853824,307.8703664058696,439.7034430282318
782.2595699199871,335.4893119960954,741.0134297679319,238.98111336404432,257.9590996865712,740.8932387816125,474.5365828737246,327.46569107067035,289.16254973727683,474.53612339643206
793.4931546530186,342.0870343180353,701.6299652660476,247.86662201021448,248.31832337603535,701.515332603935,579.9063648665641,305.8412955523119,290.9710680445384,579.8959717830795
808.5334173686052,373.2912741103435,694.9614017471072,300.62366035669424,248.8803673175375,694.8476792270503,535.4458278818815,450.6651033157872,275.8951409991011,535.4412121292445
1279.9443086402346,325.98692277031273,748.3895552876265,275.9864139366056,263.7706626838732,748.26475250451,469.66544718573135,450.1429496343085,299.98580657621267,469.66485478470634
