dataset_scope,target,learner,cv,n_runs,R2_mean,R2_std,MAE_mean,MAE_std,RMSE_mean,RMSE_std,MRE_mean,MRE_std
merged_all_models,Target_throughput_tokens_per_sec,lr,split80_20,5,0.3248040183574584,0.0027110885999075,200.9879592354088,0.7925372791887676,506.2238533202418,3.938050093705128,688.145265684615,8.857247862422001
merged_all_models,Target_throughput_tokens_per_sec,ridge,split80_20,5,0.3248040111477951,0.0027110843980029,200.9877873030056,0.7925349389263286,506.22385604115,3.938052205235407,688.1435830390874,8.857224581216549
merged_all_models,Target_throughput_tokens_per_sec,rf_light,split80_20,5,0.8786018014688171,0.0017447949808982,70.03136613791602,0.2690575647235495,214.6440100815584,1.802297974684001,79.92248740876809,0.4726662034726952
merged_all_models,Target_throughput_tokens_per_sec,nn,split80_20,5,0.9219915261640652,0.0027983725856721,60.20251824671895,1.222854413492989,172.0479478023011,3.446283519681181,75.9188120401731,5.561406579703241
merged_all_models,Target_throughput_tokens_per_sec,llm_pilot,split80_20,5,0.506964209727504,0.0030098389087664,159.4420859014503,1.274497193558244,432.574148385606,2.5522822300423313,281.77515973466086,7.1555957010820705
