umap_x,umap_y,tsne_x,tsne_y,median_nttft,median_nttft_oof_pred,median_nttft_resid
15.393028,-3.2961879,-25.666145,-0.34651053,184.45168539325843,67.36791937898198,117.08376601427645
31.510748,10.380908,24.5631,-8.2490635,0.8372093023255814,0.7302826229568218,0.10692667936875966
31.47819,10.424724,24.57494,-8.253413,0.9529411764705882,0.7434029599937076,0.20953821647688053
31.488184,10.377999,24.599028,-8.26203,1.7604166666666667,1.3224522415372095,0.4379644251294572
31.497837,10.419796,24.67569,-8.28933,2.723958333333333,2.420592138966038,0.30336619436729517
31.547003,10.347211,24.76832,-8.345411,4.255816368923972,6.690641313756053,-2.434824944832082
31.511875,10.366225,24.893867,-8.448881,7.162878787878788,24.539105302037633,-17.376226514158844
31.534811,10.368427,25.08701,-8.628845,14.565934065934066,61.10938741861512,-46.543453352681055
31.591066,10.503504,25.405281,-8.942369,36.54430379746835,131.79991442471828,-95.25561062724992
11.85211,2.0944428,-29.185085,5.0627713,0.4166666666666667,0.45571319956627837,-0.039046532899611686
11.837839,2.1074486,-29.177677,5.0681376,0.5476190476190477,0.5692552115764093,-0.021636163957361676
11.845889,2.083159,-29.163082,5.081308,0.9106117353308364,0.9723398847514391,-0.061728149420602674
11.809353,2.1032765,-29.132595,5.107957,1.3422300263388938,1.238844505501665,0.10338552083722874
11.815781,2.080988,-29.070593,5.166517,2.08,2.2331005741007233,-0.1531005741007232
11.836184,2.0947733,-28.966702,5.283455,3.1748686096512184,4.160342146314474,-0.9854735366632559
11.763694,2.0515385,-28.82202,5.4724503,5.309523809523809,10.79282603238549,-5.48330222286168
11.930033,2.1431315,-28.582766,5.7847753,9.699583477959042,20.417967232828044,-10.718383754869002
31.386145,10.2910795,23.588816,-6.03679,1.2087912087912087,1.4050932208110027,-0.19630201201979403
31.39696,10.33066,23.589176,-6.0362234,1.5349025974025974,1.490299991941145,0.04460260546145234
31.3345,10.283677,23.589766,-6.0356765,2.619923637625824,1.7719123713556366,0.8480112662701875
31.09222,10.097632,23.590935,-6.0338974,4.0897583429229,3.9004533452880508,0.18930499763484887
31.137796,10.144025,23.593277,-6.030774,6.181818181818182,7.646853548071517,-1.4650353662533355
31.130968,10.128453,23.597855,-6.023433,9.903225806451612,15.109253488633415,-5.206027682181803
31.471565,10.309747,23.60678,-6.0036435,17.53409090909091,40.4165419324662,-22.882451023375292
31.40961,10.330538,23.640106,-5.928297,36.58620689655172,112.61745737715398,-76.03125048060227
31.420044,10.497723,24.231836,-8.592391,0.6736171132238549,0.7336925185989397,-0.06007540537508482
31.479,10.434319,24.242025,-8.597665,0.7459667991582886,0.8190961732840446,-0.07312937412575604
31.44945,10.358141,24.262213,-8.608848,1.1085714285714283,1.4325808382799397,-0.32400940970851133
31.456343,10.42231,24.309814,-8.63267,1.8666666666666667,2.1058158139301706,-0.2391491472635039
31.554707,10.465957,24.458933,-8.717067,2.7621552127162223,2.922950840916914,-0.1607956282006917
31.525208,10.344414,24.660131,-8.827607,4.389519945909399,5.227694056019613,-0.8381741101102138
31.567987,10.321017,24.893772,-8.960452,7.563218390804598,8.874396355630024,-1.3111779648254265
31.662811,10.4175205,25.265404,-9.1883335,14.072526236881558,22.931432858598257,-8.858906621716699
11.816559,2.0292704,-29.597694,5.410586,0.388235294117647,0.4576357361305769,-0.06940044201292989
11.853,2.020536,-29.591904,5.416769,0.5172413793103449,0.5636794741602698,-0.046438094849924894
11.796798,2.035351,-29.577797,5.431525,0.8505549682875264,0.9836534658459803,-0.13309849755845393
11.876037,1.9841118,-29.539623,5.4771824,1.137931034482759,1.3066225399434594,-0.16869150546070055
11.844982,2.0195682,-29.459326,5.5576844,1.6514240919780507,1.9202752802224758,-0.2688511882444251
11.848082,2.0577948,-29.328894,5.681365,2.417124542124542,3.1496602722110163,-0.7325357300864743
11.810868,1.98299,-29.147982,5.840323,3.886363636363636,4.957315137407888,-1.0709515010442523
11.846959,2.0123062,-28.8476,6.097368,7.0,11.889816637174869,-4.889816637174869
31.642387,10.535154,23.977165,-9.288708,0.701063829787234,0.7402299486582945,-0.039166118871060474
31.613832,10.498731,23.985422,-9.293221,0.7981651376146789,0.7780510749898766,0.02011406262480231
31.609432,10.504554,24.00254,-9.303396,1.218070652173913,1.2113881245356377,0.006682527638275371
31.70914,10.607501,24.03958,-9.327257,1.929802955665025,2.027839913384529,-0.09803695771950416
31.700497,10.5959015,24.116589,-9.368818,2.847058823529412,2.903924625069055,-0.05686580153964327
31.66644,10.574271,24.258615,-9.435238,4.789444444444444,4.67538933684306,0.11405510760138426
31.692432,10.632524,24.49547,-9.534494,8.63312324929972,8.688161895877,-0.055038646577280304
31.768127,10.513061,24.906788,-9.689177,16.87455277280859,19.47832717856591,-2.6037744057573207
12.03814,2.2740834,-30.17088,6.1575747,0.3964695993275427,0.45682201270096684,-0.06035241337342412
12.058846,2.2845366,-30.16687,6.1614485,0.5448402172540103,0.5571733848830847,-0.012333167629074326
12.026959,2.2614741,-30.158758,6.168826,0.8604651162790697,0.9248441806278608,-0.06437906434879104
12.07788,2.308358,-30.142284,6.1839175,1.1064169570267133,1.2251268603353223,-0.11870990330860898
12.05641,2.2903445,-30.108206,6.2151985,1.5141941391941391,1.7361109511840949,-0.22191681198995572
12.031995,2.267962,-30.03284,6.2841573,2.17948717948718,2.4765300463984943,-0.2970428669113141
11.988797,2.226674,-29.884119,6.4246492,3.419354838709677,3.9693635517870667,-0.5500087130773896
