umap_x,umap_y,tsne_x,tsne_y,throughput,throughput_oof_pred,throughput_resid
-7.7924786,7.195049,6.0170436,25.323084,204.44166666666663,222.38637500000027,-17.944708333333637
-7.769166,7.1425695,6.0624676,25.152582,242.05,219.53395833333306,22.51604166666695
-7.826164,7.244497,6.14086,24.910229,240.25,219.82016666666678,20.42983333333322
-7.8112354,7.3394337,6.277907,24.487478,219.1083333333333,185.13116666666664,33.97716666666665
-4.0981574,-12.431125,0.497034,5.726459,31.15,38.55041666666671,-7.400416666666715
-4.070158,-12.437155,0.50148517,5.7269406,54.36666666666667,63.2131666666667,-8.846500000000034
-4.1021285,-12.424925,0.5101112,5.7271996,86.95833333333333,101.16324999999988,-14.204916666666549
-4.091226,-12.438743,0.52830577,5.7265105,152.48333333333332,174.76483333333314,-22.281499999999824
-4.0881333,-12.432,0.5667658,5.7200837,252.275,325.8789583333343,-73.6039583333343
-4.0877056,-12.456891,0.6650956,5.6869817,337.425,315.05400000000077,22.370999999999242
-4.067955,-12.46349,0.94061977,5.5785456,351.65,341.91200000000055,9.737999999999431
-3.9162424,-12.57047,1.5146636,5.442284,319.5833333333333,387.42266666666677,-67.83933333333346
-16.617653,-12.435567,-18.364586,-8.6418,50.88333333333333,55.69745833333327,-4.81412499999994
-16.649294,-12.4379635,-18.362812,-8.641544,72.08333333333333,76.20329166666662,-4.119958333333287
-16.629267,-12.441843,-18.355818,-8.643064,123.18333333333334,135.53716666666676,-12.353833333333426
-16.612274,-12.467437,-18.343042,-8.646159,220.0833333333333,250.622,-30.538666666666728
-16.64279,-12.433779,-18.319939,-8.659632,393.3083333333333,517.4344999999995,-124.12616666666622
-16.617075,-12.448127,-18.264288,-8.693995,617.4666666666667,647.3488749999991,-29.882208333332414
-16.640783,-12.509076,-18.098585,-8.843952,817.5666666666667,712.0079999999991,105.55866666666759
-16.560375,-12.549272,-17.759884,-9.167543,923.7583333333332,773.2348333333347,150.52349999999853
-0.08581995,-13.533718,12.958261,13.8705225,33.19166666666667,33.57895833333333,-0.3872916666666626
-0.06801543,-13.525404,12.961759,13.884638,54.31666666666667,54.590749999999986,-0.2740833333333157
-0.11247687,-13.567991,12.963662,13.905737,85.84166666666667,89.58199999999988,-3.7403333333332114
-0.112596266,-13.506222,12.96301,13.967158,139.38333333333333,132.69095833333324,6.692375000000084
-0.08709461,-13.549363,12.962983,14.191663,191.375,176.17599999999976,15.19900000000024
